41681011	1596	12256	11453	-145	-9145	2313	-3816	11804	9860	4302	-8319	8664
41693011	1816	12168	9905	227	-10022	2469	-3332	12228	9156	4771	-8999	8584
41705011	2488	12292	9997	432	-10386	2665	-3356	12476	9580	5004	-9353	8108
41717011	2780	11492	9785	328	-11414	2986	-3412	11796	9832	5288	-10675	7221
41729011	2716	11804	9157	-283	-13455	3361	-2772	12164	8852	5752	-12711	6395
41741011	3828	11604	8313	-333	-13898	3482	-1892	12060	8200	5755	-12666	5603
41753011	4404	11404	8737	402	-11610	3869	-1388	12428	8148	5205	-9996	4906
41765011	4588	11380	9405	1406	-8413	4361	-1440	12200	8284	4874	-6819	4279
41777011	3812	12552	10789	2417	-6712	4206	-1972	12968	8968	5115	-4994	4206
41789011	4312	13048	11369	3025	-6665	4089	-1348	13952	9792	5758	-4857	4030
41801011	4072	13032	11281	3252	-8039	4255	-1188	13804	9772	6675	-6077	4219
41813011	3940	13036	11105	3630	-9568	4625	-836	13692	9376	7599	-7288	4732
41825011	4012	12452	10633	3981	-11081	4893	-1300	13244	9004	8614	-8480	4904
41837011	4256	12244	10213	4504	-11816	4913	-1484	12776	8732	9239	-8743	4750
41849011	4536	12452	9713	4862	-12553	4469	-2120	13280	7972	10017	-9738	4376
41861011	5720	12996	9669	4556	-15414	3797	-1668	14164	9264	10939	-12767	3638
41873011	5540	13712	7917	3483	-19805	3080	-1596	14804	8540	11834	-17463	3152
41885011	6756	14272	7141	2575	-22811	2291	-880	15608	7736	12136	-20114	2638
41897011	7104	13688	6105	1987	-22547	1657	-844	15080	7396	11325	-20233	1685
41909011	6648	13388	6141	1464	-22773	1072	-88	14632	6448	11050	-20568	1240
41921011	6416	13112	6513	1303	-23476	890	732	14764	6200	11173	-21364	1234
41933011	7808	13780	7661	1630	-23098	718	2216	15900	6400	11396	-20961	1265
41945011	7860	12536	6709	2340	-21500	1176	3140	14832	5708	11256	-19109	1386
41957011	7400	12048	7533	2945	-20351	1613	2404	14116	6044	11472	-17954	1683
41969011	8324	12348	7825	3510	-20751	1487	2204	14868	5940	12255	-18157	1676
41981011	9388	13196	7101	4187	-19854	1012	2284	16012	5172	12544	-16858	1123
41993011	9324	13512	6237	5239	-17404	808	2376	16016	4204	12485	-13998	621
42005011	8448	13408	4485	6158	-15078	699	2060	16008	3492	12186	-11369	571
42017011	8744	13988	4945	7248	-12458	260	2264	16252	3444	11941	-8272	745
42029011	7692	12772	3901	7982	-9575	524	1892	14888	3700	11310	-5927	784
42041011	7476	13908	3849	8036	-9392	-684	928	14284	3348	11477	-5969	2212
42053011	7800	14548	2625	7916	-9931	-3001	1124	15332	2416	11377	-6345	4167
42065011	8824	15164	1393	7592	-9836	-4932	2064	16660	1980	10947	-6465	5740
42077011	9108	16012	1193	7517	-8577	-6211	2696	17716	1684	10056	-5144	6962
42089011	7948	13972	909	7626	-6757	-6274	2160	15876	816	9249	-3858	7507
42101011	6936	13336	713	7468	-5428	-5643	2892	15128	824	8702	-2779	7807
42113011	7156	13052	769	7260	-4524	-4918	2640	14904	1024	8139	-2082	7936
42125011	7608	13780	993	6833	-4530	-4420	2956	15632	964	7895	-2518	7643
42137011	8176	15252	849	6509	-6426	-4745	3136	16976	784	7877	-4571	7804
42149011	9340	15200	1961	6708	-6411	-5798	4268	16368	696	7823	-4262	8529
42161011	8180	14252	1257	7206	-4267	-7203	3600	15204	-44	7827	-2218	9474
42173011	8656	14164	1101	7515	-3858	-8326	4068	15348	536	7977	-2244	9802
42185011	8384	14400	825	7567	-4249	-8624	5024	15920	448	7982	-2898	9256
42197011	8564	14288	-259	7230	-5195	-8396	5288	15860	-48	7911	-4038	8243
42209011	8872	14360	-695	6791	-6728	-7058	6316	16176	-408	7587	-5734	6530
42221011	8212	14768	-1419	6330	-8667	-5199	5912	16112	-880	7045	-8245	4772
42233011	6768	14252	-503	5950	-9982	-3490	5768	14948	-184	6630	-9741	3580
42245011	6336	14496	-695	5754	-10030	-2949	4448	14828	-892	6387	-9835	3564
42257011	6828	15176	-555	5746	-8997	-3926	4280	15340	-1316	6253	-8562	4161
42269011	7392	15656	-567	6014	-7758	-5194	5796	15916	-1752	6374	-7298	4581
42281011	8320	16216	-795	6234	-8009	-6024	5672	16712	-1860	6440	-8043	4445
42293011	8580	16088	-1087	6498	-9244	-6052	6800	16300	-1956	6535	-9084	3113
42305011	8084	15900	-1751	6524	-9411	-4855	7244	16000	-2376	6491	-9304	1379
42317011	7272	15528	-2651	6479	-10035	-3354	6968	15788	-2952	6373	-9937	-328
42329011	6596	15344	-2235	6452	-10155	-2336	6356	15308	-2960	6356	-10149	-1197
42341011	6964	15148	-1951	6516	-10396	-2092	6068	15072	-2872	6488	-10519	-1686
42353011	7312	15388	-2075	6722	-9731	-2204	6432	15308	-3308	6643	-9491	-2108
42365011	6756	15372	-2459	6868	-9001	-2254	6020	15544	-3436	6761	-9134	-2428
42377011	6824	15768	-2327	6980	-9337	-2623	5472	15724	-3056	6898	-9651	-2854
42389011	6764	16032	-2375	7038	-10529	-3283	4668	15876	-3148	6921	-10971	-3585
42401011	6760	15488	-2319	7125	-11839	-4059	4608	15384	-3508	7052	-12291	-4513
42413011	6396	15140	-2551	7300	-12489	-4754	4680	15000	-3976	7390	-12610	-5289
42425011	5860	15308	-3559	7535	-12467	-5267	4592	15388	-4860	7672	-12519	-5868
42437011	4796	15360	-4495	7518	-12028	-5129	4604	15276	-5488	7673	-12410	-6286
42449011	5608	15476	-4883	7623	-13663	-5635	4280	15744	-5728	7577	-14056	-6031
42461011	5008	14948	-4611	7655	-12594	-5504	4052	14964	-5804	7655	-12343	-6538
42473011	4916	14560	-3983	7936	-11137	-5916	3124	14848	-5744	8009	-10760	-7002
42485011	4324	14520	-4231	8074	-9458	-6251	2912	14796	-5416	8409	-9022	-7794
42497011	4168	14100	-6463	7915	-11599	-5985	2908	14296	-6108	8279	-11471	-8230
42509011	3492	13628	-7619	7071	-12637	-3922	3612	14380	-5940	7745	-12266	-10039
42521011	2692	14256	-8619	5502	-16042	27	3724	15132	-6848	7265	-15614	-12687
42533011	3636	14696	-7819	4499	-20137	2017	1180	15684	-8100	6570	-18973	-14519
42545011	7928	16956	-3231	5536	-18609	1903	1956	18232	-5916	6826	-17248	-17280
42557011	6996	16432	-4167	5507	-12535	790	1096	17576	-3976	7370	-11014	-20079
42569011	3752	12312	-4491	4827	-9586	1684	1152	13252	-5816	6859	-8785	-22811
42581011	2520	12092	-6391	4339	-8751	2560	612	13424	-6756	6760	-7931	-23402
42593011	2008	12836	-7531	4525	-6521	2444	-568	13508	-8576	6636	-5606	-22652
42605011	1156	13036	-7995	4615	-5768	2377	-1404	13524	-8832	6654	-4851	-21751
42617011	568	12984	-8619	4115	-6486	3538	-1924	14012	-8396	6708	-5218	-21690
42629011	656	13408	-9207	3482	-7723	5175	-2692	14284	-8720	6634	-6510	-21892
42641011	764	14856	-9419	2805	-8790	5392	-4228	14188	-9080	6584	-7565	-21039
42653011	604	14904	-9275	1898	-10654	4462	-5252	12988	-8804	6586	-9492	-19263
42665011	1512	14424	-7991	1530	-10376	2578	-5364	12108	-8128	6394	-8798	-17449
42677011	1612	13880	-8067	1590	-8400	1208	-5312	12260	-8028	5597	-6570	-16548
42689011	2744	14372	-8223	1738	-6283	350	-5496	13104	-8608	4992	-4759	-15898
42701011	2088	14428	-8363	1646	-5479	-240	-5504	12604	-8416	4586	-4416	-15130
42713011	1836	14332	-8747	1390	-4432	-608	-5888	12232	-8080	3853	-3426	-14308
42725011	1564	14160	-8903	1328	-2554	-967	-5576	11812	-8044	2768	-1630	-13177
42737011	544	13820	-9059	1353	-792	-1070	-6896	11544	-8496	1723	-110	-12067
42749011	-12	14300	-9163	925	-393	-274	-7552	12196	-8472	1134	-94	-12252
42761011	-200	13556	-8455	-141	-2308	1295	-7284	11552	-8336	1518	-2491	-12316
42773011	-192	13364	-8711	-1484	-4422	2839	-7496	11200	-8140	1979	-4940	-12235
42785011	1196	13232	-7799	-2302	-5529	3827	-7484	11016	-8132	2137	-5956	-12506
42797011	2424	13444	-7963	-2040	-3429	4503	-7120	11892	-7888	1276	-3862	-12853
42809011	2480	15292	-9559	-1447	-804	5083	-6944	12108	-6444	-613	-1765	-12336
42821011	1460	15116	-9827	-1699	1078	5301	-9260	11224	-8444	-1881	-710	-12074
42833011	812	15304	-9995	-2743	1233	5504	-9512	10672	-8220	-2663	-1420	-11225
42845011	844	15216	-9639	-3784	1423	5698	-9448	10336	-7736	-3641	-2099	-10242
42857011	1144	14560	-8871	-4789	1851	6061	-9240	10092	-7716	-4482	-2535	-9341
42869011	2120	14892	-8603	-5435	1793	6559	-9340	10820	-8784	-4782	-3078	-8463
42881011	3376	15216	-8211	-5711	1435	6895	-9772	11496	-9100	-4632	-3629	-7840
42893011	4140	15972	-7691	-5483	1703	6325	-10196	11544	-8820	-4569	-3347	-7234
42905011	3500	15380	-7815	-5127	2351	5995	-10364	10728	-8316	-4975	-2867	-6704
42917011	2848	15432	-7843	-5321	2416	6098	-9808	10744	-7956	-5098	-3126	-5850
42929011	2712	14704	-7483	-6060	1863	6635	-9304	10296	-7392	-4850	-4138	-4750
42941011	3388	14480	-7291	-6525	1734	7350	-9924	10652	-6724	-5155	-4394	-4149
42953011	4052	14876	-7191	-6502	2859	7602	-10140	10444	-7824	-5897	-3687	-3339
42965011	4660	15340	-7147	-6227	4335	7646	-11964	11072	-6892	-7217	-2850	-3348
42977011	5684	15564	-6867	-6425	5020	7771	-12308	12140	-6428	-8000	-2911	-4076
42989011	5788	15608	-6275	-6788	5162	7517	-11312	11652	-6568	-7807	-3594	-4163
43001011	5268	15608	-6219	-7399	4343	7289	-11120	10916	-7240	-7390	-4528	-3716
43013011	4940	14764	-5843	-7813	3620	7408	-10908	10864	-6672	-6980	-5261	-3340
43025011	4900	14288	-5687	-8018	3496	8057	-10828	10744	-6268	-6791	-5580	-3334
43037011	4828	14124	-5863	-8250	3541	9113	-11080	10792	-6052	-6976	-5813	-3467
43049011	5612	13936	-5567	-8513	3991	9682	-11520	10292	-5564	-7217	-6157	-3734
43061011	5948	13716	-4195	-8584	4158	10111	-11384	10756	-5268	-7297	-6317	-4370
43073011	6468	13912	-4143	-8960	4061	10707	-11348	10936	-4860	-6913	-7123	-4744
43085011	6944	13980	-4027	-9432	4115	10897	-11532	10724	-4764	-6692	-7693	-4847
43097011	7172	13680	-4463	-9040	5006	11214	-11328	10564	-4772	-7619	-7184	-4971
43109011	7488	14228	-4507	-7821	7682	11332	-9872	10164	-912	-10979	-3409	-4274
43121011	8088	13984	-3843	-5593	12910	10315	-12708	9436	-4280	-15455	-880	-3818
43133011	8300	14328	-3391	-4162	14211	9175	-13852	10432	-5980	-15606	-672	-4964
43145011	8248	14636	-2783	-4417	12634	9233	-13632	11840	-5236	-13601	-1997	-5853
43157011	8004	14848	-2923	-5793	10287	10490	-13340	11660	-4788	-10987	-4289	-6093
43169011	8252	14612	-2859	-7181	8686	11404	-12864	10360	-4176	-9301	-5856	-5668
43181011	8304	13560	-3095	-7053	8798	11956	-12640	10104	-4008	-9617	-5790	-5500
43193011	9096	13292	-2099	-6116	10021	12408	-12384	10160	-2912	-10846	-4901	-5590
43205011	9504	13428	-2391	-5025	11477	12760	-13152	9836	-3308	-11993	-4169	-5528
43217011	9584	13832	-2455	-4476	12746	12797	-13496	9740	-2868	-13081	-3983	-5423
43229011	10272	13192	-1659	-4123	13976	12652	-13216	9836	-1980	-14131	-4068	-5187
43241011	11508	12216	65	-2972	15771	12034	-12508	9820	-1180	-15771	-3321	-5077
43253011	12012	11684	725	-1158	17223	11091	-12080	10012	-808	-17239	-1966	-4976
43265011	12244	12608	769	51	18036	10245	-12680	9868	-560	-18216	-1264	-4544
43277011	12232	13964	469	435	18644	9004	-13916	9296	-388	-18632	-1680	-3726
43289011	11508	15004	-715	-229	19216	8102	-14516	8724	80	-19050	-2714	-2169
43301011	10192	14576	-823	-1650	19324	8085	-14440	8320	-1132	-19109	-4493	-685
43313011	9288	14664	-1659	-3262	19763	8273	-13692	7072	-520	-19537	-6443	1050
43325011	10872	14260	-239	-3967	20420	7611	-13312	7400	-8	-20546	-7134	2915
43337011	12956	13388	2285	-2960	20987	5942	-12764	8760	868	-21731	-6205	4699
43349011	12472	11948	3821	-1538	21427	4326	-13912	10128	1748	-22072	-5061	5211
43361011	11636	11968	3913	-1799	20747	4190	-13824	10040	2472	-20990	-5200	4972
43373011	10660	11540	4069	-3039	19558	4304	-13196	9048	3100	-19365	-6230	4910
43385011	10056	11852	3525	-4651	18347	4521	-12704	8992	3460	-17878	-7602	5413
43397011	10488	11924	3441	-6399	17506	4873	-13324	9412	3552	-17043	-9040	5961
43409011	10788	11572	3773	-7462	17256	5418	-12924	9664	3808	-16885	-9986	6302
43421011	11736	11100	4973	-7121	18188	5244	-12968	9740	3936	-17725	-9674	6503
43433011	12292	10148	6921	-4689	18833	4310	-12656	10132	3972	-19327	-7180	6054
43445011	12268	9748	7465	-1228	20002	3804	-12320	10424	4728	-21021	-4076	5066
43457011	10856	10256	6801	863	20714	3752	-12020	9616	5412	-21933	-2261	4468
43469011	10912	11160	6777	1242	20622	3394	-12468	9044	6908	-22045	-2312	4437
43481011	9732	11144	6969	373	19825	3033	-11844	8240	5984	-20891	-2648	4469
43493011	9344	10556	7209	-634	19754	2758	-11036	7996	6776	-20163	-3659	5055
43505011	9224	10668	7277	-1126	19686	2481	-10892	7572	6576	-19942	-4056	5764
43517011	9416	10968	7197	-633	20279	1771	-11124	7200	6796	-20673	-3561	6559
43529011	10836	11660	9369	1691	20851	311	-12504	7744	7296	-22317	-993	6831
43541011	10652	11348	10217	4596	21509	-1107	-12724	8936	8044	-23330	2097	6365
43553011	10220	11568	10745	5891	21303	-1620	-12524	9260	9244	-23055	3501	6061
43565011	9516	11540	11373	5524	19999	-1549	-11892	9780	10100	-21260	3331	6001
43577011	8260	11144	10709	3531	17943	-741	-11296	8904	10584	-18738	1646	6396
43589011	6948	10676	10329	220	15490	169	-11032	8360	9928	-15466	-1225	6699
43601011	6660	10440	10297	-2912	12851	1213	-10128	7376	9584	-12487	-3702	6923
43613011	7288	10732	10797	-4139	10990	1640	-9316	7076	9048	-10624	-4420	8011
43625011	8260	11384	11149	-3335	10907	1803	-9032	7432	9196	-10309	-3180	9802
43637011	7896	11264	10353	-1559	11260	1539	-9688	7732	8680	-11160	-1424	11415
43649011	8292	11504	10181	280	11836	1320	-9916	7700	8948	-12256	581	12677
43661011	8076	11880	10481	1851	12682	562	-10504	7528	9408	-13126	2249	13646
43673011	7836	11752	10217	2877	13669	119	-10456	8368	9852	-13815	3443	14415
43685011	7040	11292	9845	3289	14350	214	-10404	8808	10020	-14515	4233	14770
43697011	6436	10712	10185	3530	15285	810	-10528	8672	10076	-15506	4899	14399
43709011	5420	10328	10669	4195	16272	1505	-10284	7652	9900	-16373	6042	13782
43721011	5016	10136	11221	5022	16779	1987	-9600	7248	10352	-16754	7344	13239
43733011	4596	10496	11661	5720	17541	2274	-8980	6844	10504	-16908	8279	13325
43745011	4384	10200	11661	5986	17748	2568	-8916	6972	10408	-16766	8879	13586
43757011	4344	10776	11773	6107	17412	2963	-9552	7036	11560	-16690	9126	13783
43769011	4448	10904	11205	5309	17020	3001	-10484	7072	12280	-16169	8468	13365
43781011	5032	12008	12005	3803	16199	2162	-11400	7016	12220	-15379	6946	12788
43793011	4968	11920	12113	2174	14897	1368	-11284	7668	12848	-14435	5331	11965
43805011	4564	11856	12849	643	13920	947	-10704	7936	13220	-13840	3923	11150
43817011	3864	11344	14073	-104	12642	875	-9924	7036	12724	-12590	3045	10984
43829011	2940	10716	13981	-886	10684	916	-9240	6212	12808	-10610	1852	11061
43841011	3068	10876	13869	-2228	7966	399	-9340	5804	12712	-8183	-174	11132
43853011	2944	11092	13429	-3744	5255	-394	-9292	5872	12440	-5951	-2289	11304
43865011	2920	10748	12369	-5101	2907	-988	-9028	5900	12012	-4260	-4038	11494
43877011	2636	11032	12025	-5314	1888	-1509	-8728	6116	11328	-3615	-4504	12021
43889011	2356	10348	11969	-4580	2043	-1808	-8064	6120	11200	-3833	-3739	12445
43901011	2528	10008	11745	-3711	2576	-1852	-7824	6496	11412	-4157	-2703	12717
43913011	2472	10112	11673	-3169	3173	-1896	-8120	6720	11284	-4564	-1771	12860
43925011	2820	10188	12421	-2629	3420	-1930	-7524	7248	11544	-4764	-753	12857
43937011	2776	10504	13205	-1697	3974	-2175	-7532	7204	12132	-4836	330	13110
43949011	2448	10132	13429	-1120	4046	-2347	-7984	7144	12152	-4385	782	13115
43961011	2000	9836	14073	-1053	2886	-2537	-7360	6744	12572	-3165	345	13069
43973011	1852	10076	14549	-887	1362	-2895	-6884	6724	11824	-1438	-42	13379
43985011	2168	9480	13801	-668	85	-3167	-5532	6988	13644	-359	-631	13823
43997011	1960	9872	13221	-462	-284	-3176	-6796	7648	12264	299	-814	13995
44009011	2364	9756	11953	-357	-135	-2909	-6320	8680	12152	-12	-492	13763
44021011	2620	9720	11317	28	1007	-2134	-6244	9028	11696	-898	614	13298
44033011	2692	10008	11773	494	2138	-1537	-6432	8856	11740	-1815	1824	12848
44045011	2532	10040	12309	722	2622	-1267	-6540	8760	12316	-1957	2119	12416
44057011	2184	9992	13149	217	1679	-1189	-6752	8368	12668	-1243	1069	11772
44069011	1640	10032	13773	-546	-743	-1342	-6908	8208	12728	201	-1076	11277
44081011	1680	10644	14865	-639	-2368	-1597	-6336	8220	12740	1672	-2304	11181
44093011	1236	10180	13429	-84	-3017	-2161	-5076	7476	11788	2510	-2221	11956
44105011	712	9644	11749	661	-2821	-2967	-4464	6496	10892	2572	-1631	13593
44117011	1040	9624	11057	1139	-2535	-3685	-4536	8156	11196	2376	-1502	15040
44129011	2760	10408	12449	779	-2475	-3687	-3984	11088	13996	2132	-1810	15437
44141011	3684	10884	12649	-141	-3234	-2529	-4080	13084	13992	1789	-3098	14238
44153011	4576	11332	13425	-918	-3433	-966	-3748	13176	13760	1387	-3149	12473
44165011	3708	11356	12989	-443	-1789	-198	-4464	11416	12372	659	-1042	11395
44177011	2532	11100	12685	506	160	-480	-5140	9800	11640	242	734	11257
44189011	1604	10676	12765	818	13	-1336	-5556	8540	12076	728	437	11527
44201011	1580	10568	13005	487	-1783	-2055	-4508	9608	12372	1473	-1693	11786
44213011	1732	10252	12617	175	-3275	-1948	-2860	11004	12372	1992	-3057	11250
44225011	2588	10372	12801	57	-3953	-1647	-3024	10764	12572	2084	-3469	10767
44237011	3072	10540	13029	94	-4129	-1160	-3392	11108	12640	2141	-3680	9998
44249011	3224	10532	13249	80	-4838	-444	-2684	11368	12792	2431	-4247	8883
44261011	3172	10992	13865	521	-4237	155	-2228	11596	12560	2678	-3369	8120
44273011	3064	11064	13193	1431	-2677	162	-2884	10836	11756	2711	-1580	7951
44285011	2840	10540	12565	2042	-1828	-296	-3068	9888	11648	2806	-796	7906
44297011	2656	10216	11845	1889	-2677	-633	-2928	10460	11760	2999	-1999	7375
44309011	2848	10064	11537	1249	-4659	-426	-1664	11048	12136	3241	-3907	6613
44321011	3448	10244	11293	870	-5131	298	-708	11180	11772	2921	-4136	6092
44333011	4180	10384	10337	783	-3700	1275	-544	11504	11444	2033	-2752	5645
44345011	3836	10508	10665	680	-2117	2028	-900	11272	11648	1141	-1536	5367
44357011	3124	10528	11165	554	-1232	2265	-1356	10568	11388	775	-1016	5227
44369011	3216	10732	13505	904	-1253	1859	-1728	10640	11748	1227	-814	5240
44381011	2668	10516	15553	1750	-1843	1418	-1552	10656	12728	2583	-1223	5226
44393011	3052	10888	15209	2390	-3915	1051	-1528	10944	12800	4106	-2903	5052
44405011	3472	11060	13521	2765	-5244	594	-900	11288	12112	4968	-3886	5212
44417011	3564	10932	11541	2901	-6084	342	-236	11776	11628	5175	-4515	5287
44429011	3548	10492	10473	2875	-5710	559	280	11484	11088	4846	-4107	5277
44441011	3476	10192	9817	2728	-5206	1002	100	10904	10464	4356	-3867	5237
44453011	3448	10340	9849	2460	-5325	1140	-132	10704	10400	4008	-4393	5458
44465011	3728	10608	10593	2233	-5952	1116	280	11352	10712	3985	-5107	5627
44477011	4520	11064	11873	2247	-6699	1034	536	11832	10964	4244	-5676	5531
44489011	4804	11236	13253	2554	-7422	809	684	11916	11360	4933	-6164	5458
44501011	4588	11028	14885	3490	-7939	464	488	11796	11504	6174	-6262	5403
44513011	5264	10588	14505	4792	-7740	794	1420	12152	11216	7396	-5673	4489
44525011	4760	10976	13157	5642	-8230	859	772	12008	11120	8397	-6092	4001
44537011	4380	10840	11349	6098	-8906	903	976	11572	10652	8961	-6644	3781
44549011	4296	10520	9737	6272	-9040	1034	1492	11452	9672	8954	-6883	3793
44561011	4632	10968	9421	6300	-8625	1052	1780	11840	9580	8735	-6598	4096
44573011	4456	11092	8769	6229	-8054	858	1924	12040	9168	8347	-6351	4660
44585011	5076	11620	8193	5841	-8585	456	1848	12292	9188	8015	-7146	5353
44597011	5688	11868	8201	5320	-9522	-63	1976	12800	8848	7656	-8118	5871
44609011	6572	11992	9021	5096	-9669	-327	2112	13000	8896	7394	-8240	5982
44621011	5980	12312	10461	5482	-8949	-437	2420	13364	9232	7448	-7528	5649
44633011	6124	11648	11005	5945	-9072	-8	3832	13172	9424	7984	-7608	4984
44645011	6292	11620	11389	6626	-8873	345	3528	12956	9068	8742	-7350	4860
44657011	6632	11748	10333	7394	-7971	499	4128	13076	8400	9239	-6368	4758
44669011	6284	12188	9805	7954	-7290	364	3900	13200	8336	9545	-5729	5254
44681011	6200	12160	8505	8147	-7167	104	4328	13248	7884	9703	-5638	5922
44693011	6660	12328	7625	8085	-7754	-219	3476	13492	7532	9631	-6343	6327
44705011	6528	12504	6753	7833	-8241	-316	4216	13464	7296	9392	-6865	6558
44717011	6816	12768	5961	7456	-8430	-654	4372	13856	6864	8889	-7170	7056
44729011	7192	12988	5701	6923	-9240	-851	4856	14144	6808	8379	-8142	7192
44741011	7556	13520	6553	6723	-9294	-974	5000	14472	6700	7817	-8288	7195
44753011	7636	13408	7393	6887	-6977	-962	5460	14372	6800	7726	-5973	6952
44765011	6980	12972	7069	7158	-5592	-966	5032	13900	6708	7713	-5015	6712
44777011	6956	12784	7125	7099	-7425	-941	4924	13720	6504	7943	-7429	6183
44789011	8096	13300	6809	7059	-9828	-634	5044	14084	6160	8075	-9631	5391
44801011	7564	13776	6057	7208	-11054	-942	5908	14404	5504	8181	-10577	5214
44813011	7652	13928	5193	7247	-11436	-1146	6236	14504	5024	8133	-10884	5070
44825011	7908	13992	4065	7138	-11894	-1178	6392	14548	4540	7807	-11239	4798
44837011	7540	14136	3981	6825	-12798	-1019	6560	14660	4624	7405	-12643	4244
44849011	8068	14376	5013	6683	-15283	-863	6700	14808	4644	7218	-15443	3663
44861011	8448	14104	5777	6885	-16698	-846	7056	14252	4232	7593	-16752	3232
44873011	8100	13892	6001	7533	-17348	-1456	7028	14052	3584	8206	-17528	3278
44885011	8536	13816	5469	8294	-17944	-1737	7548	14012	3404	8919	-18256	2911
44897011	8508	13892	5045	8968	-19877	-1611	8012	14384	3036	9516	-20207	2093
44909011	9252	14724	4001	9404	-21916	-1268	8028	15408	2708	9853	-22269	865
44921011	8844	15088	2937	9705	-23053	-1341	7808	15352	2012	10148	-23470	-217
44933011	8500	14776	893	9689	-24503	-1465	7568	14908	956	9910	-25234	-1089
44945011	7904	14492	785	9530	-24083	-1622	7828	14648	492	9604	-24556	-1545
44957011	7812	13904	253	9480	-20748	-1679	8100	13920	-800	9519	-20793	-1624
44969011	7720	13356	257	9749	-17160	-1499	8272	13544	-1488	9859	-17219	-1409
44981011	8408	13628	141	10175	-14503	-1433	8536	13932	-1548	10318	-14442	-1289
44993011	8636	14164	-751	10418	-12540	-1438	8168	14460	-1832	10544	-12866	-1355
45005011	8912	14744	-1159	10361	-12616	-1621	8676	15004	-1120	10483	-12974	-1427
45017011	9312	14792	-1255	10005	-13638	-1871	8372	14940	-1344	10334	-13882	-1660
45029011	9116	14908	-1859	9868	-14157	-2108	7804	15068	-2520	10075	-14361	-2338
45041011	8216	14488	-3235	9572	-12519	-2376	7232	14492	-2996	9631	-12430	-2851
45053011	7148	14080	-3643	9193	-11730	-2640	6516	14124	-3132	9198	-11834	-3024
45065011	6712	13504	-3427	8848	-13124	-2772	6044	13460	-3308	8858	-13772	-3134
45077011	6764	13648	-3411	8609	-13851	-2987	6200	13792	-3676	8532	-14327	-3183
45089011	7128	13936	-3503	8297	-12841	-3084	7092	13968	-3292	8261	-13448	-3285
45101011	7260	14180	-4243	7950	-12896	-2990	7280	14316	-4404	7930	-13440	-3082
45113011	7956	14768	-4315	7736	-12506	-2925	7368	14792	-4912	7749	-12819	-3137
45125011	7140	14488	-5031	7583	-11180	-2931	6648	14272	-5284	7592	-11442	-3209
45137011	6720	14152	-5547	7363	-11003	-2990	6388	14176	-5080	7290	-11253	-3125
45149011	6620	14060	-5999	6948	-10867	-2949	6320	13960	-5824	6928	-11101	-3013
45161011	6740	14044	-5799	6696	-10838	-2901	5968	14124	-6248	6770	-11066	-3083
45173011	7548	14680	-6259	6695	-11393	-3103	6440	14668	-7068	6744	-11444	-3378
45185011	8300	14636	-5295	6919	-9224	-3244	7656	14520	-6720	7127	-9051	-4105
45197011	5016	13592	-7723	7039	-9545	-3061	4768	13628	-7976	6951	-10310	-3549
45209011	4812	12996	-7279	6698	-11088	-2976	4520	13184	-6832	6809	-11516	-3308
45221011	3884	13268	-8211	6084	-12096	-2723	3872	13116	-7148	6141	-12274	-3139
45233011	3728	13896	-8543	5626	-13696	-2913	3404	13796	-8072	5412	-13982	-2726
45245011	4004	13960	-8203	5194	-15149	-2951	3928	13800	-7312	4927	-15758	-2355
45257011	6688	14632	-5955	5043	-15432	-2959	5632	14640	-7000	4823	-15464	-2789
45269011	7544	14832	-6727	4752	-10156	-3020	5560	14640	-7568	4834	-9645	-3423
45281011	6140	14300	-7555	4711	-8457	-3143	4468	14088	-8432	4865	-8405	-4014
45293011	4268	13992	-7475	4790	-10575	-3440	2572	13708	-8132	5063	-10650	-4331
45305011	3364	13292	-7895	4734	-13394	-3677	2524	13208	-8076	4890	-13488	-4638
45317011	2792	13424	-8707	4180	-14124	-3316	3236	13320	-7824	4516	-13875	-4500
45329011	1988	13160	-9967	3333	-12985	-2261	2692	13248	-8600	3668	-12386	-4297
45341011	2540	14316	-10191	2405	-12496	-1015	2200	14388	-9248	3028	-11607	-5005
45353011	5316	15472	-9787	1610	-13871	1235	2756	16052	-9352	2721	-12474	-8016
45365011	4752	15976	-8075	1276	-13830	1686	1248	15668	-8940	2764	-12760	-9409
45377011	3976	13992	-7643	1620	-12043	-345	688	13640	-8756	2559	-11333	-8993
45389011	3980	13420	-7575	1794	-8678	-1056	1800	13696	-8364	2767	-8284	-9398
45401011	4136	13620	-8907	1642	-7292	-69	2280	14284	-9388	2594	-7173	-10811
45413011	3868	13684	-9659	1275	-8161	1628	1764	14480	-9404	2355	-8147	-12503
45425011	3504	13640	-9391	765	-9101	3359	476	14456	-9048	2188	-9082	-14378
45437011	2908	13332	-9147	237	-9360	4521	-300	13856	-9188	2030	-9178	-15690
45449011	2804	13612	-8407	-77	-9871	4062	-1396	13344	-9396	2264	-9917	-15552
45461011	2404	13484	-8359	-26	-9780	2656	-1740	12992	-9800	2540	-9705	-14640
45473011	1740	13484	-9495	-101	-8822	1471	-1620	12896	-10176	2544	-8681	-13457
45485011	1912	13588	-9695	-8	-7540	926	-1516	13128	-10600	2336	-7307	-12433
45497011	1864	13364	-10427	116	-6252	837	-2380	12824	-10932	2109	-6055	-11802
45509011	1964	13480	-9603	180	-6621	725	-3048	12884	-10684	2341	-6568	-11800
